transaction_id,hour_of_day,distance_from_home_km,distance_from_last_txn_km,card_present,amount,merchant_category,is_fraud
TXN106305,20,3.97,4.95,1,87.04,grocery,0
TXN106306,1,0.34,8.74,0,30.13,restaurant,0
TXN106307,18,2.86,3.25,1,71.71,grocery,0
TXN106308,11,2.98,8.9,1,51.79,gas_station,0
TXN106309,6,0.64,6.7,0,88.34,restaurant,0
TXN106310,6,2.76,0.02,1,36.9,grocery,0
TXN106311,7,14.22,5.62,0,10.4,restaurant,0
TXN106312,12,0.33,0.75,1,100.48,gas_station,0
TXN106313,15,4.87,0.36,1,13.28,electronics,0
TXN106314,20,9.3,24.62,0,108.45,restaurant,0
TXN106315,9,12.96,3.53,0,8.23,restaurant,0
TXN106316,8,13.1,3.94,1,67.26,restaurant,0
TXN106317,18,3.26,1.45,0,157.51,online_retail,0
TXN106318,10,7.84,1.52,1,62.66,gas_station,0
TXN106319,15,4.27,1.55,1,51.75,grocery,0
TXN106320,22,10.55,3.35,1,106.66,electronics,0
TXN106321,7,0.88,18.88,0,69.37,grocery,0
TXN106322,23,5.1,0.8,1,74.55,entertainment,0
TXN106323,12,14.4,3.4,1,44.15,online_retail,0
TXN106324,12,4.09,2.34,1,178.75,gas_station,0
TXN106325,16,2.3,1.22,1,13.13,grocery,0
TXN106326,15,3.29,9.88,1,63.45,entertainment,0
TXN106327,13,13.2,8.99,1,111.9,entertainment,0
TXN106328,11,5.73,8.64,1,27.54,grocery,0
TXN106329,1,6.85,5.25,1,51.17,restaurant,0
TXN106330,11,8.25,3.65,1,42.54,grocery,0
TXN106331,8,8.01,7.22,1,156.47,grocery,0
TXN106332,11,1.9,7.86,1,36.58,pharmacy,0
TXN106333,17,2.66,0.58,1,12.48,restaurant,0
TXN106334,11,7.21,0.39,1,110.66,gas_station,0
TXN106335,11,5.97,0.8,1,119.41,entertainment,0
TXN106336,9,3.32,9.48,1,28.52,gas_station,0
TXN106337,15,5.64,2.54,1,17.14,grocery,0
TXN106338,16,7.15,3.87,1,171.62,restaurant,0
TXN106339,12,2.66,4.8,1,24.61,grocery,0
TXN106340,17,6.16,4.46,1,18.39,grocery,0
TXN106341,12,1.34,7.67,1,101.72,grocery,0
TXN106342,11,2.57,0.41,1,82.51,electronics,0
TXN106343,16,8.04,2.62,0,4.94,electronics,0
TXN106344,14,20.05,2.57,1,99.63,gas_station,0
TXN106345,7,3.06,2.89,1,9.39,online_retail,0
TXN106346,16,13.07,8.3,1,116.25,entertainment,0
TXN106347,11,4.69,1.16,1,16.23,gas_station,0
TXN106348,6,3.21,5.44,1,22.9,gas_station,0
TXN106349,11,17.24,8.61,0,106.07,grocery,0
TXN106350,10,2.47,5.34,1,111.09,grocery,0
TXN106351,15,2.02,3.5,1,39.08,grocery,0
TXN106352,22,0.12,7.04,1,56.16,entertainment,0
TXN106353,4,2.85,1.78,0,22.33,gas_station,0
TXN106354,9,3.24,12.66,1,15.54,grocery,0
TXN106355,12,21.78,2.02,1,103.72,electronics,0
TXN106356,9,7.88,10.67,1,104.56,pharmacy,0
TXN106357,15,4.82,6.8,0,77.27,electronics,0
TXN106358,4,3.03,0.56,1,101.39,online_retail,0
TXN106359,8,17.27,0.45,1,75.53,gas_station,0
TXN106360,13,5.19,10.39,1,102.93,electronics,0
TXN106361,15,10.37,3.31,1,18.83,pharmacy,0
TXN106362,23,4.5,11.58,1,117.94,restaurant,0
TXN106363,12,9.9,1.48,1,50.63,grocery,0
TXN106364,15,4.18,0.36,0,79.13,electronics,0
TXN106365,9,0.21,5.15,1,60.01,travel,0
TXN106366,19,3.85,2.67,1,135.8,gas_station,0
TXN106367,13,19.6,7.81,1,33.69,restaurant,0
TXN106368,11,1.89,5.44,1,92.23,online_retail,0
TXN106369,0,2.64,3.1,1,94.3,grocery,0
TXN106370,11,10.08,0.57,1,72.34,restaurant,0
TXN106371,14,19.86,1.47,1,82.32,restaurant,0
TXN106372,19,11.13,0.91,1,157.58,gas_station,0
TXN106373,23,1.73,3.96,1,137.91,electronics,0
TXN106374,4,4.52,5.43,1,46.46,gas_station,0
TXN106375,12,1.01,3.11,1,33.72,grocery,0
TXN106376,10,16.12,3.68,0,95.86,restaurant,0
TXN106377,15,15.29,1.77,1,17.87,restaurant,0
TXN106378,18,8.7,2.09,1,45.57,online_retail,0
TXN106379,2,12.39,0.35,1,141.31,gas_station,0
TXN106380,16,6.05,1.65,0,41.27,entertainment,0
TXN106381,14,12.55,22.53,1,35.1,restaurant,0
TXN106382,13,3.4,1.17,1,32.24,gas_station,0
TXN106383,12,12.06,1.99,1,59.74,grocery,0
TXN106384,18,22.21,7.55,1,65.95,online_retail,0
TXN106385,11,7.69,16.29,0,218.8,gas_station,0
TXN106386,16,11.01,23.74,1,28.69,grocery,0
TXN106387,17,12.56,2.22,1,33.44,grocery,0
TXN106388,19,10.74,0.84,1,44.91,grocery,0
TXN106389,13,1.15,5.8,1,60.05,grocery,0
TXN106390,8,2.88,3.52,1,166.86,gas_station,0
TXN106391,21,1.4,3.9,1,270.72,restaurant,0
TXN106392,14,21.54,5.48,0,46.83,gas_station,0
TXN106393,10,23.42,0.43,1,46.7,grocery,0
TXN106394,16,15.77,0.08,1,71.34,gas_station,0
TXN106395,17,10.29,0.78,1,55.73,pharmacy,0
TXN106396,0,193.12,37.0,0,47.33,online_retail,1
TXN106397,12,18.3,3.3,1,45.23,travel,0
TXN106398,21,4.43,6.26,0,35.08,gas_station,0
TXN106399,9,9.1,3.0,1,193.38,gas_station,0
TXN106400,9,1.39,2.37,1,90.83,online_retail,0
TXN106401,6,1.13,6.57,1,31.49,pharmacy,0
TXN106402,17,13.59,1.16,1,65.87,electronics,0
TXN106403,21,9.84,3.4,1,56.36,restaurant,0
TXN106404,10,2.37,0.42,0,49.89,grocery,0
TXN106405,6,19.18,2.15,1,176.78,online_retail,0
TXN106406,21,1.61,5.67,1,49.71,restaurant,0
TXN106407,6,11.23,7.65,0,69.3,online_retail,0
TXN106408,13,1.45,1.27,0,62.3,restaurant,0
TXN106409,20,9.43,0.47,0,33.78,grocery,0
TXN106410,16,14.89,3.9,1,141.82,grocery,0
TXN106411,13,12.4,0.7,0,301.55,grocery,0
TXN106412,21,0.44,3.24,1,31.64,grocery,0
TXN106413,18,5.37,2.77,1,58.99,gas_station,0
TXN106414,21,21.6,1.59,1,89.13,gas_station,0
TXN106415,14,10.86,8.96,0,59.55,restaurant,0
TXN106416,0,40.69,110.05,0,65.3,electronics,1
TXN106417,6,10.51,1.39,1,33.16,electronics,0
TXN106418,0,43.64,18.56,0,55.34,online_retail,1
TXN106419,16,1.43,1.91,0,29.0,grocery,0
TXN106420,5,35.78,0.58,1,60.3,grocery,0
TXN106421,16,23.02,6.25,1,113.93,travel,0
TXN106422,13,26.76,1.62,1,57.67,online_retail,0
TXN106423,19,6.34,3.26,0,143.54,grocery,0
TXN106424,0,1.53,11.91,1,22.8,gas_station,0
TXN106425,7,5.11,7.23,1,49.98,grocery,0
TXN106426,13,6.2,4.75,1,117.6,grocery,0
TXN106427,16,1.13,19.79,1,36.97,online_retail,0
TXN106428,16,2.52,2.12,1,46.57,travel,0
TXN106429,0,143.3,11.01,1,117.2,gas_station,1
TXN106430,14,2.3,2.64,0,32.2,online_retail,0
TXN106431,11,0.04,17.43,1,16.67,restaurant,0
TXN106432,0,51.75,10.45,0,263.58,online_retail,1
TXN106433,13,8.66,5.27,1,33.36,gas_station,0
TXN106434,20,13.01,3.85,1,166.13,online_retail,0
TXN106435,21,17.87,4.62,1,107.63,restaurant,0
TXN106436,4,6.19,2.07,0,52.82,grocery,0
TXN106437,15,2.33,8.85,1,131.01,restaurant,0
TXN106438,11,14.64,2.23,1,52.13,gas_station,0
TXN106439,13,2.34,4.63,1,60.22,grocery,0
TXN106440,14,13.82,0.44,1,31.72,electronics,0
TXN106441,18,5.2,0.42,1,28.59,online_retail,0
TXN106442,21,5.35,4.57,1,136.72,restaurant,0
TXN106443,19,2.88,8.4,0,111.42,restaurant,0
TXN106444,14,1.08,8.64,1,44.02,gas_station,0
TXN106445,9,13.41,7.95,1,81.85,restaurant,0
TXN106446,10,24.66,1.26,0,71.11,entertainment,0
TXN106447,18,2.49,1.51,1,26.78,grocery,0
TXN106448,12,0.07,1.25,1,36.67,grocery,0
TXN106449,16,14.54,16.98,0,249.02,gas_station,0
TXN106450,11,10.4,0.78,1,173.25,travel,0
TXN106451,12,15.27,20.35,1,21.17,entertainment,0
TXN106452,14,2.08,3.05,1,104.98,online_retail,0
TXN106453,17,2.66,2.4,1,66.43,gas_station,0
TXN106454,15,6.44,3.35,1,48.01,entertainment,0
TXN106455,17,5.16,2.05,0,13.82,electronics,0
TXN106456,9,4.48,6.22,1,79.62,travel,0
TXN106457,16,0.95,18.2,1,79.35,gas_station,0
TXN106458,13,7.86,0.14,1,7.18,grocery,0
TXN106459,14,1.08,3.58,1,32.18,electronics,0
TXN106460,23,20.85,2.55,0,32.56,grocery,0
TXN106461,17,4.95,3.34,0,53.57,restaurant,0
TXN106462,19,14.35,3.51,1,214.66,online_retail,0
TXN106463,14,0.84,0.46,1,69.55,gas_station,0
TXN106464,8,1.75,10.9,1,62.74,online_retail,0
TXN106465,22,14.29,6.85,0,50.93,gas_station,0
TXN106466,16,0.26,1.24,1,36.58,restaurant,0
TXN106467,19,14.47,4.63,1,50.36,entertainment,0
TXN106468,7,6.08,3.3,1,53.63,grocery,0
TXN106469,18,11.95,2.86,0,26.62,gas_station,0
TXN106470,18,6.52,0.54,1,217.24,online_retail,0
TXN106471,15,0.28,10.4,0,30.79,online_retail,0
TXN106472,15,27.49,3.68,1,39.43,online_retail,0
TXN106473,18,16.25,13.19,1,38.96,restaurant,0
TXN106474,16,17.1,4.26,0,41.08,entertainment,0
TXN106475,18,18.23,3.51,1,86.16,electronics,0
TXN106476,11,4.69,4.65,1,33.77,grocery,0
TXN106477,14,10.89,16.71,0,50.52,grocery,0
TXN106478,1,2.13,0.28,1,23.54,online_retail,0
TXN106479,11,7.36,1.55,0,64.69,grocery,0
TXN106480,15,5.86,0.74,1,57.42,entertainment,0
TXN106481,10,1.48,4.75,1,22.41,travel,0
TXN106482,17,11.15,11.16,1,61.2,restaurant,0
TXN106483,14,0.99,6.8,0,32.07,grocery,0
TXN106484,17,0.06,0.81,1,27.35,entertainment,0
TXN106485,6,14.75,4.56,1,51.03,electronics,0
TXN106486,9,10.28,0.14,1,86.98,travel,0
TXN106487,14,6.21,9.19,1,56.38,grocery,0
TXN106488,14,4.82,3.17,1,166.03,online_retail,0
TXN106489,15,0.55,0.91,1,64.92,gas_station,0
TXN106490,13,2.82,1.33,0,84.29,grocery,0
TXN106491,7,25.92,4.84,1,81.01,gas_station,0
TXN106492,23,6.99,0.12,0,23.6,travel,0
TXN106493,9,23.87,1.22,1,85.34,online_retail,0
TXN106494,16,15.76,9.5,0,62.08,travel,0
TXN106495,19,8.39,10.12,0,33.09,grocery,0
TXN106496,17,8.35,21.58,1,27.9,restaurant,0
TXN106497,23,1.57,1.54,1,73.13,gas_station,0
TXN106498,12,3.04,4.15,1,35.02,restaurant,0
TXN106499,23,0.26,0.17,1,56.65,restaurant,0
TXN106500,2,49.43,3.41,0,181.5,electronics,1
TXN106501,16,0.5,6.14,0,63.34,entertainment,0
TXN106502,13,13.84,1.63,1,16.97,grocery,0
TXN106503,8,12.68,3.02,0,46.78,grocery,0
TXN106504,9,6.85,2.37,0,67.62,entertainment,0
TXN106505,0,26.14,2.73,0,108.5,electronics,1
TXN106506,11,15.56,0.93,1,14.51,entertainment,0
TXN106507,18,16.82,5.47,1,28.93,gas_station,0
TXN106508,15,1.43,5.56,0,46.86,travel,0
TXN106509,13,12.57,0.31,1,136.48,restaurant,0
TXN106510,6,7.96,12.01,1,33.0,gas_station,0
TXN106511,10,18.97,11.53,1,60.96,grocery,0
TXN106512,15,16.07,0.71,1,64.25,gas_station,0
TXN106513,19,2.53,0.22,1,131.73,gas_station,0
TXN106514,6,2.59,3.4,0,36.23,grocery,0
TXN106515,8,5.45,4.11,0,51.01,gas_station,0
TXN106516,10,1.03,0.83,1,75.23,gas_station,0
TXN106517,7,11.45,3.08,1,11.93,gas_station,0
TXN106518,13,5.14,1.17,0,51.12,online_retail,0
TXN106519,17,0.36,6.48,1,95.32,online_retail,0
TXN106520,4,4.22,3.49,1,9.96,electronics,0
TXN106521,8,1.14,0.94,0,189.11,gas_station,0
TXN106522,12,2.21,18.26,1,59.57,gas_station,0
TXN106523,23,0.74,4.19,1,162.52,online_retail,0
TXN106524,20,1.89,0.2,0,56.12,grocery,0
TXN106525,16,9.12,0.44,0,72.6,grocery,0
TXN106526,10,6.09,0.5,1,94.6,online_retail,0
TXN106527,4,18.06,12.21,0,14.54,online_retail,1
TXN106528,12,17.32,2.6,0,49.27,grocery,0
TXN106529,10,21.61,2.86,0,24.15,grocery,0
TXN106530,23,23.31,11.76,1,84.2,gas_station,0
TXN106531,16,5.94,6.26,1,35.02,electronics,0
TXN106532,16,18.22,1.74,1,149.47,restaurant,0
TXN106533,23,31.89,1.57,1,41.85,online_retail,0
TXN106534,18,17.67,3.67,1,27.96,online_retail,0
TXN106535,12,9.51,10.99,0,32.2,gas_station,0
TXN106536,11,16.97,0.78,1,27.87,grocery,0
TXN106537,16,7.65,2.73,1,74.69,restaurant,0
TXN106538,4,20.41,64.95,1,40.31,entertainment,1
TXN106539,10,2.77,10.77,1,50.93,grocery,0
TXN106540,7,20.75,13.0,1,49.93,restaurant,0
TXN106541,8,5.1,5.64,0,25.0,gas_station,0
TXN106542,17,6.88,2.68,1,80.66,gas_station,0
TXN106543,20,2.31,9.61,1,85.59,online_retail,0
TXN106544,7,5.98,0.4,1,307.08,electronics,0
TXN106545,22,2.19,0.61,1,12.86,gas_station,0
TXN106546,13,5.36,4.73,1,38.57,electronics,0
TXN106547,21,8.91,2.7,1,76.48,gas_station,0
TXN106548,7,6.27,0.68,1,74.12,gas_station,0
TXN106549,11,3.35,0.83,1,15.55,online_retail,0
TXN106550,19,1.44,1.32,1,53.76,restaurant,0
TXN106551,18,17.28,5.96,0,156.7,online_retail,0
TXN106552,17,18.43,4.48,1,4.97,restaurant,0
TXN106553,14,15.1,2.67,1,50.04,electronics,0
TXN106554,20,7.24,7.76,1,11.77,online_retail,0
TXN106555,20,2.71,9.7,1,37.98,restaurant,0
TXN106556,13,11.36,4.66,1,18.21,gas_station,0
TXN106557,9,6.88,1.22,1,14.61,entertainment,0
TXN106558,10,10.09,10.66,1,17.85,grocery,0
TXN106559,2,58.7,47.78,0,30.12,electronics,1
TXN106560,20,23.25,1.13,0,62.12,gas_station,0
TXN106561,8,15.46,3.41,1,63.3,grocery,0
TXN106562,15,2.19,8.91,1,108.9,online_retail,0
TXN106563,9,29.4,0.4,1,45.83,restaurant,0
TXN106564,12,6.33,1.29,0,147.85,grocery,0
TXN106565,18,15.63,5.82,0,41.98,grocery,0
TXN106566,7,29.19,5.19,1,40.39,gas_station,0
TXN106567,20,3.94,1.33,1,257.4,restaurant,0
TXN106568,11,1.13,10.46,1,62.28,restaurant,0
TXN106569,9,53.15,7.98,0,94.66,gas_station,0
TXN106570,7,5.34,0.99,1,20.82,gas_station,0
TXN106571,14,1.92,1.47,1,39.08,online_retail,0
TXN106572,14,1.27,10.41,0,73.37,entertainment,0
TXN106573,17,4.18,1.04,1,58.52,restaurant,0
TXN106574,15,4.68,17.89,1,52.0,grocery,0
TXN106575,7,13.48,9.7,0,38.54,gas_station,0
TXN106576,15,1.6,3.4,1,34.49,entertainment,0
TXN106577,19,7.92,1.81,1,62.37,electronics,0
TXN106578,19,2.23,3.92,1,101.05,gas_station,0
TXN106579,11,28.41,3.2,1,22.62,online_retail,0
TXN106580,6,30.23,5.61,1,96.84,grocery,0
TXN106581,7,1.3,3.56,0,38.86,electronics,0
TXN106582,22,4.97,0.35,1,40.61,gas_station,0
TXN106583,14,14.02,0.21,1,28.87,gas_station,0
TXN106584,19,44.68,0.3,0,35.37,entertainment,0
TXN106585,6,33.34,82.68,0,19.35,entertainment,1
TXN106586,8,2.88,4.83,0,147.83,gas_station,0
TXN106587,0,2.58,3.03,0,40.9,travel,1
TXN106588,9,1.81,7.6,1,44.35,electronics,0
TXN106589,8,5.75,0.09,1,74.72,electronics,0
TXN106590,10,6.73,0.9,0,10.76,grocery,0
TXN106591,14,1.59,2.48,0,56.95,gas_station,0
TXN106592,12,4.41,3.56,0,90.19,online_retail,0
TXN106593,0,176.47,4.81,0,106.12,online_retail,1
TXN106594,8,9.73,0.38,1,51.81,entertainment,0
TXN106595,14,0.23,2.55,0,80.59,electronics,0
TXN106596,20,9.72,8.99,1,92.15,restaurant,0
TXN106597,15,9.18,2.01,1,64.98,gas_station,0
TXN106598,16,8.47,11.94,1,28.38,gas_station,0
TXN106599,10,1.91,1.09,1,91.41,electronics,0
TXN106600,13,14.39,2.97,1,1.53,restaurant,0
TXN106601,19,4.66,27.33,1,41.14,electronics,0
TXN106602,20,4.68,2.97,1,32.5,grocery,0
TXN106603,11,4.45,9.48,1,131.01,online_retail,0
TXN106604,16,3.5,2.98,1,77.1,online_retail,0
TXN106605,13,1.6,5.29,1,70.26,online_retail,0
TXN106606,20,1.02,0.06,0,13.25,gas_station,0
TXN106607,14,9.69,9.62,0,104.57,restaurant,0
TXN106608,10,4.94,1.72,0,52.74,restaurant,0
TXN106609,17,6.06,14.06,1,28.68,electronics,0
TXN106610,6,3.57,2.13,1,32.33,entertainment,0
TXN106611,23,8.07,13.51,1,5.08,gas_station,0
TXN106612,10,1.23,0.25,1,43.24,gas_station,0
TXN106613,8,11.02,4.07,0,21.21,restaurant,0
TXN106614,16,13.3,5.43,1,112.75,grocery,0
TXN106615,4,0.47,11.33,0,236.62,online_retail,1
TXN106616,7,40.65,9.78,1,26.51,entertainment,0
TXN106617,15,14.92,1.26,0,71.55,grocery,0
TXN106618,11,0.6,7.36,1,64.49,restaurant,0
TXN106619,12,3.47,1.11,1,50.95,gas_station,0
TXN106620,13,14.12,0.28,1,237.14,travel,0
TXN106621,18,17.59,1.56,1,96.36,gas_station,0
TXN106622,13,6.49,6.18,1,78.58,gas_station,0
TXN106623,9,6.18,3.69,1,16.16,restaurant,0
TXN106624,5,9.1,0.81,1,45.66,travel,0
TXN106625,15,3.39,5.4,1,18.92,gas_station,0
TXN106626,22,24.69,1.31,1,133.5,gas_station,0
TXN106627,21,11.32,1.88,1,75.72,gas_station,0
TXN106628,12,14.3,0.21,0,44.25,gas_station,0
TXN106629,6,1.77,6.27,0,99.32,gas_station,0
TXN106630,19,1.08,1.6,1,59.64,grocery,0
TXN106631,10,1.79,10.53,1,70.08,entertainment,0
TXN106632,14,0.28,13.97,1,84.96,entertainment,0
TXN106633,15,4.59,7.8,0,90.27,electronics,0
TXN106634,22,1.21,2.55,0,70.21,grocery,0
TXN106635,23,21.1,13.92,1,86.68,entertainment,0
TXN106636,15,0.58,18.87,1,79.32,grocery,0
TXN106637,11,13.07,0.97,1,50.93,restaurant,0
TXN106638,13,3.5,3.51,1,70.03,online_retail,0
TXN106639,10,1.38,4.14,0,27.43,electronics,0
TXN106640,15,9.78,0.26,1,53.43,restaurant,0
TXN106641,17,17.11,5.83,1,12.17,grocery,0
TXN106642,14,1.9,5.11,1,66.58,restaurant,0
TXN106643,13,7.81,6.67,1,63.61,gas_station,0
TXN106644,19,26.6,3.05,0,122.8,pharmacy,0
TXN106645,16,5.14,9.13,1,24.81,restaurant,0
TXN106646,10,4.56,2.47,1,50.12,online_retail,0
TXN106647,18,1.01,2.82,0,22.94,gas_station,0
TXN106648,16,10.71,10.4,1,46.99,entertainment,0
TXN106649,14,10.55,23.74,1,20.32,entertainment,0
TXN106650,15,3.8,2.9,0,176.56,electronics,0
TXN106651,6,0.54,4.06,1,51.21,grocery,0
TXN106652,21,2.09,1.95,1,20.84,entertainment,0
TXN106653,9,1.42,3.83,1,47.22,electronics,0
TXN106654,18,32.86,4.16,0,127.98,grocery,0
TXN106655,9,22.55,1.05,1,16.69,entertainment,0
TXN106656,10,11.22,8.33,0,104.44,entertainment,0
TXN106657,2,3.83,32.28,0,100.98,online_retail,1
TXN106658,8,10.39,5.9,0,10.23,entertainment,0
TXN106659,16,13.61,18.66,1,108.66,grocery,0
TXN106660,13,6.34,1.0,0,54.32,gas_station,0
TXN106661,20,2.23,6.61,0,60.06,online_retail,0
TXN106662,19,18.0,5.23,1,67.96,gas_station,0
TXN106663,17,6.81,11.0,1,133.4,entertainment,0
TXN106664,9,6.72,0.58,1,62.22,online_retail,0
TXN106665,12,5.76,0.36,1,20.6,online_retail,0
TXN106666,19,2.38,1.65,1,51.32,gas_station,0
TXN106667,18,5.98,2.56,0,12.6,pharmacy,0
TXN106668,11,0.16,7.31,1,26.09,online_retail,0
TXN106669,12,1.04,4.33,0,66.55,gas_station,0
TXN106670,0,2.07,4.79,1,125.09,grocery,0
TXN106671,19,19.12,6.37,1,126.49,grocery,0
TXN106672,18,13.9,0.05,1,40.3,grocery,0
TXN106673,11,1.37,0.62,0,32.65,online_retail,0
TXN106674,22,3.12,1.95,1,134.42,pharmacy,0
TXN106675,5,9.52,0.03,1,19.6,grocery,0
TXN106676,18,4.45,3.81,0,42.79,grocery,0
TXN106677,14,20.35,0.56,1,88.62,travel,0
TXN106678,14,12.45,5.15,1,67.6,gas_station,0
TXN106679,20,12.84,21.34,1,151.49,gas_station,0
TXN106680,19,9.24,0.84,1,68.5,entertainment,0
TXN106681,14,10.48,3.26,1,29.62,grocery,0
TXN106682,11,9.24,2.66,1,90.42,electronics,0
TXN106683,11,2.8,2.65,1,33.57,entertainment,0
TXN106684,12,2.0,5.51,1,122.28,online_retail,0
TXN106685,14,2.07,0.14,1,14.55,online_retail,0
TXN106686,7,22.69,0.73,1,2.34,travel,0
TXN106687,9,3.56,0.02,0,31.23,restaurant,0
TXN106688,5,18.05,7.48,1,26.28,grocery,0
TXN106689,11,26.52,5.37,1,30.79,gas_station,0
TXN106690,19,1.04,2.77,1,11.61,restaurant,0
TXN106691,16,2.2,3.46,1,88.12,grocery,0
TXN106692,16,30.64,10.97,0,63.99,grocery,0
TXN106693,22,4.58,6.38,0,212.16,gas_station,0
TXN106694,17,17.94,1.48,1,83.2,gas_station,0
TXN106695,8,1.73,2.1,0,54.9,entertainment,0
TXN106696,16,5.84,6.05,1,32.69,grocery,0
TXN106697,23,6.28,8.18,1,82.33,grocery,0
TXN106698,16,2.67,41.97,1,96.36,grocery,0
TXN106699,12,6.27,9.18,0,40.03,grocery,0
TXN106700,14,37.55,23.04,0,16.89,restaurant,0
TXN106701,6,2.65,19.14,1,52.89,gas_station,0
TXN106702,12,3.29,2.46,0,20.63,entertainment,0
TXN106703,12,13.63,4.03,1,22.18,online_retail,0
TXN106704,21,11.02,1.64,1,37.11,gas_station,0
TXN106705,11,6.45,2.01,1,8.79,online_retail,0
TXN106706,11,1.33,0.17,1,95.96,pharmacy,0
TXN106707,8,2.06,1.91,1,35.98,travel,0
TXN106708,19,11.03,4.6,1,74.98,electronics,0
TXN106709,4,5.18,1.19,1,23.44,travel,0
TXN106710,9,8.79,1.48,1,37.99,travel,0
TXN106711,23,3.87,2.73,0,176.41,travel,0
TXN106712,13,3.92,8.09,0,73.41,grocery,0
TXN106713,12,3.55,1.22,1,97.83,electronics,0
TXN106714,18,4.05,1.18,1,68.7,restaurant,0
TXN106715,19,15.23,7.98,1,36.07,online_retail,0
TXN106716,7,1.4,1.08,1,50.32,grocery,0
TXN106717,10,26.97,8.48,1,50.05,gas_station,0
TXN106718,15,0.24,2.08,1,12.81,electronics,0
TXN106719,17,27.2,4.51,0,28.05,restaurant,0
TXN106720,13,7.32,3.57,1,35.39,gas_station,0
TXN106721,17,2.38,9.81,1,32.17,travel,0
TXN106722,12,1.2,3.59,1,47.84,pharmacy,0
TXN106723,21,9.55,0.38,0,368.34,gas_station,0
TXN106724,14,1.94,4.06,0,66.32,grocery,0
TXN106725,5,15.04,2.27,1,171.35,grocery,0
TXN106726,9,6.16,1.21,0,76.87,entertainment,0
TXN106727,8,7.82,5.02,1,56.52,online_retail,0
TXN106728,23,5.94,2.18,1,40.32,online_retail,0
TXN106729,12,12.19,2.11,1,161.55,restaurant,0
TXN106730,18,0.41,11.45,0,56.17,restaurant,0
TXN106731,5,1.55,1.98,1,39.43,grocery,0
TXN106732,12,0.35,2.82,1,9.05,online_retail,0
TXN106733,7,0.97,3.47,1,29.74,restaurant,0
TXN106734,12,5.16,0.23,1,192.72,grocery,0
TXN106735,20,13.77,3.52,1,6.25,restaurant,0
TXN106736,13,3.08,11.93,1,95.21,online_retail,0
TXN106737,10,29.35,1.45,1,81.11,entertainment,0
TXN106738,13,0.52,7.78,1,38.0,grocery,0
TXN106739,18,1.59,8.57,1,86.17,travel,0
TXN106740,6,13.14,2.66,1,21.24,gas_station,0
TXN106741,19,9.89,1.85,1,124.34,entertainment,0
TXN106742,19,6.14,3.95,0,40.71,travel,0
TXN106743,16,2.08,1.33,1,90.03,online_retail,0
TXN106744,19,10.61,6.39,1,111.62,electronics,0
TXN106745,14,11.08,2.41,0,53.61,restaurant,0
TXN106746,23,10.76,12.96,0,17.51,online_retail,0
TXN106747,7,13.21,3.16,1,52.98,gas_station,0
TXN106748,9,27.76,1.9,1,41.78,restaurant,0
TXN106749,16,2.78,3.88,1,16.74,grocery,0
TXN106750,15,4.29,0.98,0,38.69,gas_station,0
TXN106751,10,6.06,4.78,1,137.12,grocery,0
TXN106752,13,0.91,8.79,1,35.55,online_retail,0
TXN106753,8,16.5,5.71,0,40.32,electronics,0
TXN106754,18,1.5,2.54,1,100.05,pharmacy,0
TXN106755,16,7.95,10.41,1,132.46,grocery,0
TXN106756,15,24.5,1.69,1,12.22,travel,0
TXN106757,0,13.06,0.36,1,23.78,entertainment,0
TXN106758,14,10.6,5.53,1,40.13,grocery,0
TXN106759,6,34.54,3.22,1,47.7,gas_station,0
TXN106760,15,16.18,4.33,0,35.08,electronics,0
TXN106761,18,3.88,3.62,0,93.57,gas_station,0
TXN106762,15,16.64,5.89,1,263.6,restaurant,0
TXN106763,12,38.67,0.54,1,96.54,entertainment,0
TXN106764,19,2.56,0.12,1,88.33,grocery,0
TXN106765,16,20.4,1.99,1,61.13,gas_station,0
TXN106766,13,4.34,6.35,1,75.06,grocery,0
TXN106767,10,49.36,1.01,1,60.66,gas_station,0
TXN106768,20,10.33,7.2,1,177.98,restaurant,0
TXN106769,10,6.9,5.15,0,20.65,grocery,0
TXN106770,17,43.43,0.4,1,36.22,online_retail,0
TXN106771,6,1.95,0.02,1,44.75,electronics,0
TXN106772,17,2.64,1.13,1,66.82,gas_station,0
TXN106773,15,15.15,9.28,1,51.29,grocery,0
TXN106774,13,4.98,1.6,1,99.53,electronics,0
TXN106775,5,30.92,3.36,0,164.22,gas_station,0
TXN106776,14,4.36,3.37,1,52.93,electronics,0
TXN106777,9,22.33,0.52,1,79.1,gas_station,0
TXN106778,14,2.07,3.25,1,22.96,grocery,0
TXN106779,20,4.89,1.01,1,24.95,gas_station,0
TXN106780,23,1.88,2.89,1,99.93,grocery,0
TXN106781,7,14.99,3.79,1,37.38,travel,0
TXN106782,14,5.91,2.01,1,43.49,restaurant,0
TXN106783,22,1.29,1.67,0,224.05,restaurant,0
TXN106784,6,1.25,0.49,1,44.09,online_retail,0
TXN106785,14,16.54,0.34,1,110.62,gas_station,0
TXN106786,17,16.01,6.06,1,54.53,online_retail,0
TXN106787,19,1.73,5.23,1,30.66,restaurant,0
TXN106788,15,3.42,26.34,1,42.11,restaurant,0
TXN106789,23,15.48,9.29,1,117.83,restaurant,0
TXN106790,18,6.79,8.14,1,69.34,gas_station,0
TXN106791,9,15.71,0.32,0,90.48,entertainment,0
